crop,country,correction_bnusd_per_mha
banana,GMB,-0.09541301429271698
banana,GNB,-0.671947181224823
banana,GNQ,-0.8364737033843994
banana,GRC,-0.11589334160089493
banana,GRD,-0.11009423434734344
banana,GTM,-0.6336541175842285
banana,GUF,-0.0
banana,GUY,-3.2616710662841797
banana,HND,-1.302883267402649
banana,HTI,-0.8915238082408905
banana,IDN,-0.008809387683868408
banana,IND,-0.25288957357406616
banana,IRQ,0.04103736951947212
banana,ISR,-3.168537139892578
banana,JAM,-0.2520052194595337
banana,JOR,-1.623258888721466
banana,KEN,0.023883072659373283
banana,KHM,-0.8478867411613464
banana,LAO,-0.5186536610126495
banana,LBN,-1.2125842571258545
banana,LBR,-0.8062949180603027
banana,LKA,-0.5041718482971191
banana,MAR,-0.3562292754650116
banana,MDG,-0.8631406426429749
banana,MEX,0.1136905699968338
banana,MLI,-0.9561620354652405
banana,MMR,-0.8485594987869263
banana,MOZ,-0.5818431973457336
banana,MRT,-0.08734887093305588
banana,MUS,0.004510415950790048
banana,MWI,-0.6518960893154144
banana,MYS,-0.4650333821773529
banana,NAM,0.002667558379471302
banana,NER,-0.271186426281929
banana,NGA,-0.4329785257577896
banana,NIC,-0.675933837890625
banana,NPL,-0.5427762269973755
banana,OMN,-0.16412723809480667
banana,PAK,-0.913659930229187
banana,PAN,-0.49875208735466003
banana,PER,-0.8267067074775696
banana,PHL,-0.5510482490062714
banana,PNG,-0.601468563079834
banana,PRI,-1.3157371878623962
banana,PRT,0.33819645643234253
banana,PRY,-0.1646927446126938
banana,PSE,-2.3299261331558228
banana,RWA,-0.4135836958885193
banana,SAU,0.29309262335300446
banana,SDN,-0.37771175801754
banana,SEN,-0.9818651378154755
banana,SLB,-0.9480656683444977
banana,SLE,-0.7919888496398926
banana,SLV,0.08618578687310219
banana,SOM,-0.4262038767337799
banana,SSD,-0.7984074056148529
banana,STP,-0.6348215639591217
banana,SUR,-0.8508385419845581
banana,SWZ,-0.9037544131278992
banana,SYR,0.38891319930553436
banana,TGO,-0.3881823718547821
banana,THA,-0.5264173746109009
banana,TLS,-0.19063691794872284
banana,TTO,-0.8076130747795105
banana,TUR,-1.5003978610038757
banana,TWN,-0.3732035458087921
banana,TZA,-0.2286241427063942
banana,UGA,-0.8425284922122955
banana,URY,-0.3622627258300781
banana,USA,-1.3896677494049072
banana,VEN,-0.6942420601844788
banana,VNM,-0.2976400852203369
banana,VUT,-0.591501384973526
banana,YEM,-0.2314717322587967
